airport,runway,row_index,along_track_m,height_m,he_gt_deg,lat_gt_m,delta_he_deg,delta_lat_m,he_prior_deg,lat_prior_m,he_inj_deg,lat_inj_m,he_meas_deg,lat_meas_m,he_corr_deg,lat_corr_m,he_zero_deg,lat_zero_m,he_meas_minus_zero_deg,lat_meas_minus_zero_m
CYEG,20,7,4726.594082977713,252.22962533944371,-0.5499374415555012,-226.65809690485517,2.0,0.0,1.450062558444527,-226.65809690485517,2.0000000000000284,0.0,1.9999342879264077,164.79800891208333,1.9999342879264077,-0.25286603715250067,0.5499134943267734,272.0108924458722,1.4500207935996343,-107.21288353378884
CYEG,20,7,4726.594082977713,252.22962533944371,-0.5499374415555012,-226.65809690485517,2.0,10.0,1.450062558444527,-216.65809690485517,2.0000000000000284,10.0,1.999969936933752,174.79852496699314,1.999969936933752,9.744705580037277,0.5499134943267734,272.0108924458722,1.4500564426069786,-97.21236747887903
CYEG,20,7,4726.594082977713,252.22962533944371,-0.5499374415555012,-226.65809690485517,2.0,20.0,1.450062558444527,-206.65809690485517,2.0000000000000284,20.0,1.9999575149319355,184.7989013404848,1.9999575149319355,19.746107951556667,0.5499134943267734,272.0108924458722,1.4500440206051621,-87.21199110538737
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-2.0,-20.0,-1.8756644415554942,45.22249531509195,-1.9999999999999771,-20.0,-1.9999446448198057,-181.88717090879774,-1.9999446448198057,-19.858345113983518,-0.12433684269637979,-75.29118620091143,-1.875607802123426,-106.59598470788632
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-2.0,-10.0,-1.8756644415554942,55.22249531509195,-1.9999999999999771,-10.0,-1.9999935922165832,-171.88981281618095,-1.9999935922165832,-9.85701824395258,-0.12433684269637979,-75.29118620091143,-1.8756567495202034,-96.59862661526952
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-2.0,0.0,-1.8756644415554942,65.22249531509195,-1.9999999999999771,0.0,-1.9999620262761368,-161.88640309873483,-1.9999620262761368,0.14383202802608253,-0.12433684269637979,-75.29118620091143,-1.875625183579757,-86.5952168978234
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-2.0,10.0,-1.8756644415554942,75.22249531509195,-1.9999999999999771,10.0,-1.9999972455672719,-151.88870230313714,-1.9999972455672719,10.144388491916516,-0.12433684269637979,-75.29118620091143,-1.875660402870892,-76.59751610222571
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-2.0,20.0,-1.8756644415554942,85.22249531509195,-1.9999999999999771,20.0,-1.9999627162987395,-141.88670516093654,-1.9999627162987395,20.143585914583184,-0.12433684269637979,-75.29118620091143,-1.8756258736023597,-66.59551896002512
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-1.0,-20.0,-0.8756644415555059,45.22249531509195,-0.999999999999989,-20.0,-1.0000142247549206,-100.9678916812024,-1.0000142247549206,-19.974766388240056,-0.12433684269637979,-75.29118620091143,-0.8756773820585408,-25.676705480290977
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-1.0,-10.0,-0.8756644415555059,55.22249531509195,-0.999999999999989,-10.0,-0.9999965786707605,-90.96735330594467,-0.9999965786707605,-9.975657494437257,-0.12433684269637979,-75.29118620091143,-0.8756597359743807,-15.676167105033244
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-1.0,0.0,-0.8756644415555059,65.22249531509195,-0.999999999999989,0.0,-1.0000030608732686,-80.96814599669452,-1.0000030608732686,0.02407492781568976,-0.12433684269637979,-75.29118620091143,-0.8756662181768888,-5.676959795783091
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-1.0,10.0,-0.8756644415555059,75.22249531509195,-0.999999999999989,10.0,-0.9999911158084558,-70.96789858529516,-0.9999911158084558,10.02335468835345,-0.12433684269637979,-75.29118620091143,-0.875654273112076,4.323287615616266
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,-1.0,20.0,-0.8756644415555059,85.22249531509195,-0.999999999999989,20.0,-0.9999976131146866,-60.967996334746424,-0.9999976131146866,20.023783275431974,-0.12433684269637979,-75.29118620091143,-0.8756607704183068,14.323189866165002
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,0.0,-20.0,0.12433555844448305,45.22249531509195,0.0,-20.0,5.545059394762575e-06,-19.999832466716956,5.545059394762575e-06,-20.00028152641487,-0.12433684269637979,-75.29118620091143,0.12434238775577455,55.29135373419447
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,0.0,-10.0,0.12433555844448305,55.22249531509195,0.0,-10.0,-1.0148025069156574e-06,-9.999985286135537,-1.0148025069156574e-06,-9.999903103624087,-0.12433684269637979,-75.29118620091143,0.12433582789387287,65.29120091477589
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,0.0,0.0,0.12433555844448305,65.22249531509195,0.0,0.0,-2.7416319312578707e-06,-0.00013994321078669714,-2.7416319312578707e-06,8.208442123581501e-05,-0.12433684269637979,-75.29118620091143,0.12433410106444853,75.29104625770064
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,0.0,10.0,0.12433555844448305,75.22249531509195,0.0,10.0,-6.803472274441447e-07,9.999997468494913,-6.803472274441447e-07,10.000052565563976,-0.12433684269637979,-75.29118620091143,0.12433616234915235,85.29118366940634
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,0.0,20.0,0.12433555844448305,85.22249531509195,0.0,20.0,9.658648423283012e-07,20.00001269473415,9.658648423283012e-07,19.999934475378243,-0.12433684269637979,-75.29118620091143,0.12433780856122212,95.29119889564558
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,1.0,-20.0,1.1243355584444716,45.22249531509195,0.9999999999999886,-20.0,1.000005165511567,60.989677328195945,1.000005165511567,-20.00271408974428,-0.12433684269637979,-75.29118620091143,1.1243420082079467,136.28086352910736
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,1.0,-10.0,1.1243355584444716,55.22249531509195,0.9999999999999886,-10.0,0.9999968659366516,70.98948809272777,0.9999968659366516,-10.002230989736418,-0.12433684269637979,-75.29118620091143,1.1243337086330314,146.2806742936392
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,1.0,0.0,1.1243355584444716,65.22249531509195,0.9999999999999886,0.0,1.0000021323355384,80.98944770323924,1.0000021323355384,-0.0026980018936200167,-0.12433684269637979,-75.29118620091143,1.1243389750319182,156.28063390415065
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,1.0,10.0,1.1243355584444716,75.22249531509195,0.9999999999999886,10.0,1.0000161989624985,90.98983897739495,1.0000161989624985,9.996553756988533,-0.12433684269637979,-75.29118620091143,1.1243530416588783,166.28102517830638
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,1.0,20.0,1.1243355584444716,85.22249531509195,0.9999999999999886,20.0,1.000001049912271,100.98983702532881,1.000001049912271,19.99777900559799,-0.12433684269637979,-75.29118620091143,1.1243378926086507,176.28102322624022
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,2.0,-20.0,2.1243355584445114,45.22249531509195,2.0000000000000284,-20.0,2.000033977825268,141.97500355738674,2.000033977825268,-20.061065581230906,-0.12433684269637979,-75.29118620091143,2.124370820521648,217.26618975829817
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,2.0,-10.0,2.1243355584445114,55.22249531509195,2.0000000000000284,-10.0,2.000005085259545,151.97478612513342,2.000005085259545,-10.058940331812181,-0.12433684269637979,-75.29118620091143,2.124341927955925,227.26597232604485
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,2.0,0.0,2.1243355584445114,65.22249531509195,2.0000000000000284,0.0,1.9999994767558178,161.9746213553143,1.9999994767558178,-0.058650350096286274,-0.12433684269637979,-75.29118620091143,2.1243363194521976,237.26580755622572
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,2.0,10.0,2.1243355584445114,75.22249531509195,2.0000000000000284,10.0,2.0000026166711677,171.97440060167125,2.0000026166711677,9.94087430405699,-0.12433684269637979,-75.29118620091143,2.1243394593675475,247.26558680258267
CYEG,20,8,4640.027023735848,221.8944813394437,0.12433555844448305,65.22249531509195,2.0,20.0,2.1243355584445114,85.22249531509195,2.0000000000000284,20.0,2.000003534871837,181.97387505800833,2.000003534871837,19.940274310383046,-0.12433684269637979,-75.29118620091143,2.124340377568217,257.2650612589198
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-2.0,-20.0,-0.7174954415554525,-167.97894153327664,-1.999999999999977,-20.0,-2.0000457323088767,-180.52423364398308,-2.0000457323088767,-19.987788632641582,-1.282511868115506,45.050792578015226,-0.7175338641933706,-225.57502622199831
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-2.0,-10.0,-0.7174954415554525,-157.97894153327664,-1.999999999999977,-10.0,-2.0000278560110587,-170.52588306145645,-2.0000278560110587,-9.99087408221709,-1.282511868115506,45.050792578015226,-0.7175159878955526,-215.5766756394717
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-2.0,0.0,-0.7174954415554525,-147.97894153327664,-1.999999999999977,0.0,-2.000034252587511,-160.524979664169,-2.000034252587511,0.010543162465296518,-1.282511868115506,45.050792578015226,-0.7175223844720051,-205.57577224218423
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-2.0,10.0,-0.7174954415554525,-137.97894153327664,-1.999999999999977,10.0,-2.0000272235304237,-150.5262892479592,-2.0000272235304237,10.008668923081785,-1.282511868115506,45.050792578015226,-0.7175153554149176,-195.57708182597443
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-2.0,20.0,-0.7174954415554525,-127.97894153327664,-1.999999999999977,20.0,-2.0000145724976335,-140.5252087673057,-2.0000145724976335,20.008733125698058,-1.282511868115506,45.050792578015226,-0.7175027043821274,-185.57600134532095
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-1.0,-20.0,0.28250455844453604,-167.97894153327664,-0.9999999999999882,-20.0,-1.0000088988596758,-100.25176800685057,-1.0000088988596758,-20.009123675363114,-1.282511868115506,45.050792578015226,0.2825029692558303,-145.3025605848658
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-1.0,-10.0,0.28250455844453604,-157.97894153327664,-0.9999999999999882,-10.0,-1.00000332152365,-90.25201829750648,-1.00000332152365,-10.009821593126176,-1.282511868115506,45.050792578015226,0.2825085465918562,-135.30281087552171
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-1.0,0.0,0.28250455844453604,-147.97894153327664,-0.9999999999999882,0.0,-1.000013494756388,-80.25165663139651,-1.000013494756388,-0.008643441381138928,-1.282511868115506,45.050792578015226,0.2824983733591182,-125.30244920941175
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-1.0,10.0,0.28250455844453604,-137.97894153327664,-0.9999999999999882,10.0,-0.9999971455037269,-70.25184210969418,-0.9999971455037269,9.989858918271935,-1.282511868115506,45.050792578015226,0.28251472261177923,-115.3026346877094
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,-1.0,20.0,0.28250455844453604,-127.97894153327664,-0.9999999999999882,20.0,-0.999999732516045,-60.25153915905966,-0.999999732516045,19.990369497930317,-1.282511868115506,45.050792578015226,0.2825121355994611,-105.3023317370749
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,0.0,-20.0,1.2825045584445243,-167.97894153327664,0.0,-20.0,-4.891984531241178e-06,-20.00022185305014,-4.891984531241178e-06,-19.999829350628428,-1.282511868115506,45.050792578015226,1.2825069761309749,-65.05101443106537
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,0.0,-10.0,1.2825045584445243,-157.97894153327664,0.0,-10.0,4.22180420400764e-07,-9.999773071669045,4.22180420400764e-07,-9.999806944800971,-1.282511868115506,45.050792578015226,1.2825122902959265,-55.05056564968427
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,0.0,0.0,1.2825045584445243,-147.97894153327664,0.0,0.0,-4.418549480078582e-06,-0.00023792950464418539,-4.418549480078582e-06,0.00011658743225758435,-1.282511868115506,45.050792578015226,1.282507449566026,-45.05103050751987
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,0.0,10.0,1.2825045584445243,-137.97894153327664,0.0,10.0,1.7206514257850358e-07,10.000208811026264,1.7206514257850358e-07,10.00019500558908,-1.282511868115506,45.050792578015226,1.2825120401806487,-35.050583766988964
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,0.0,20.0,1.2825045584445243,-127.97894153327664,0.0,20.0,-2.4529549591534305e-06,20.00007686545285,-2.4529549591534305e-06,20.000273675306943,-1.282511868115506,45.050792578015226,1.282509415160547,-25.050715712562376
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,1.0,-20.0,2.282504558444513,-167.97894153327664,0.9999999999999889,-20.0,1.000001018498125,60.2039427654423,1.000001018498125,-20.03806910219047,-1.282511868115506,45.050792578015226,2.282512886613631,15.153150187427073
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,1.0,-10.0,2.282504558444513,-157.97894153327664,0.9999999999999889,-10.0,0.999998971612996,70.20377130630439,0.999998971612996,-10.038076281955341,-1.282511868115506,45.050792578015226,2.282510839728502,25.152978728289163
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,1.0,0.0,2.282504558444513,-147.97894153327664,0.9999999999999889,0.0,1.0000223875527467,80.20389195788749,1.0000223875527467,-0.03983495221193323,-1.282511868115506,45.050792578015226,2.282534255668253,35.153099379872266
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,1.0,10.0,2.282504558444513,-137.97894153327664,0.9999999999999889,10.0,0.9999869257261764,90.20422295428497,0.9999869257261764,9.963342147549923,-1.282511868115506,45.050792578015226,2.2824987938416825,45.153430376269746
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,1.0,20.0,2.282504558444513,-127.97894153327664,0.9999999999999889,20.0,1.0000015479706406,100.20417543582224,1.0000015479706406,19.962121073663653,-1.282511868115506,45.050792578015226,2.2825134160861467,55.15338285780701
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,2.0,-20.0,3.2825045584445527,-167.97894153327664,2.0000000000000284,-20.0,2.0000002611335788,140.33471688806713,2.0000002611335788,-20.19807534980771,-1.282511868115506,45.050792578015226,3.282512129249085,95.2839243100519
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,2.0,-10.0,3.2825045584445527,-157.97894153327664,2.0000000000000284,-10.0,1.9999541933584055,150.33447801868698,1.9999541933584055,-10.194613520089348,-1.282511868115506,45.050792578015226,3.2824660614739116,105.28368544067175
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,2.0,0.0,3.2825045584445527,-147.97894153327664,2.0000000000000284,0.0,2.0000144929808528,160.33461577206495,2.0000144929808528,-0.19931973322650265,-1.282511868115506,45.050792578015226,3.282526361096359,115.28382319404972
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,2.0,10.0,3.2825045584445527,-137.97894153327664,2.0000000000000284,10.0,2.000003102070764,170.33362789887605,2.000003102070764,9.800607443902464,-1.282511868115506,45.050792578015226,3.28251497018627,125.28283532086081
CYEG,20,9,4597.05709802662,266.4579363394437,1.2825045584445243,-147.97894153327664,2.0,20.0,3.2825045584445527,-127.97894153327664,2.0000000000000284,20.0,2.000004565494919,180.33382199618032,2.000004565494919,19.800683981967012,-1.282511868115506,45.050792578015226,3.282516433610425,135.28302941816509
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-2.0,-20.0,1.2569335584445072,-44.712904050474954,-2.000000000000028,-20.0,-1.9999955973813144,-174.81605661476166,-1.9999955973813144,-19.919035966265284,-3.256942370655338,-227.32629803499478,1.2569467732740236,52.510241420233115
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-2.0,-10.0,1.2569335584445072,-34.712904050474954,-2.000000000000028,-10.0,-2.0000371072937924,-164.81664449146155,-2.0000371072937924,-9.916406341951841,-3.256942370655338,-227.32629803499478,1.2569052633615456,62.50965354353323
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-2.0,0.0,1.2569335584445072,-24.712904050474954,-2.000000000000028,0.0,-1.9999836524043246,-154.81635479782827,-1.9999836524043246,0.07973997605111549,-3.256942370655338,-227.32629803499478,1.2569587182510134,72.50994323716651
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-2.0,10.0,1.2569335584445072,-14.712904050474954,-2.000000000000028,10.0,-1.9999995787414377,-144.81696163904334,-1.9999995787414377,10.080367611162217,-3.256942370655338,-227.32629803499478,1.2569427919139002,82.50933639595144
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-2.0,20.0,1.2569335584445072,-4.712904050474954,-2.000000000000028,20.0,-2.0000205365387274,-134.81651760184786,-2.0000205365387274,20.082436121392533,-3.256942370655338,-227.32629803499478,1.2569218341166106,92.50978043314691
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-1.0,-20.0,2.256933558444547,-44.712904050474954,-0.999999999999988,-20.0,-0.999989898041747,-97.41717263746638,-0.999989898041747,-19.992870999218738,-3.256942370655338,-227.32629803499478,2.256952472613591,129.90912539752838
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-1.0,-10.0,2.256933558444547,-34.712904050474954,-0.999999999999988,-10.0,-1.0000144359990202,-87.41684378775206,-1.0000144359990202,-9.990641910226458,-3.256942370655338,-227.32629803499478,2.256927934656318,139.9094542472427
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-1.0,0.0,2.256933558444547,-24.712904050474954,-0.999999999999988,0.0,-1.0000124892458473,-77.41676653998138,-1.0000124892458473,0.009284579401310111,-3.256942370655338,-227.32629803499478,2.2569298814094907,149.9095314950134
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-1.0,10.0,2.256933558444547,-14.712904050474954,-0.999999999999988,10.0,-0.9999980983857313,-67.4169088924877,-0.9999980983857313,10.008027787034166,-3.256942370655338,-227.32629803499478,2.2569442722696067,159.90938914250708
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,-1.0,20.0,2.256933558444547,-4.712904050474954,-0.999999999999988,20.0,-0.9999906643808743,-57.41661111663992,-0.9999906643808743,20.007749867529732,-3.256942370655338,-227.32629803499478,2.2569517062744637,169.90968691835485
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,0.0,-20.0,3.256933558444535,-44.712904050474954,0.0,-20.0,1.961479540568689e-06,-20.000009340348072,1.961479540568689e-06,-20.00016119264532,-3.256942370655338,-227.32629803499478,3.2569443321348786,207.3262886946467
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,0.0,-10.0,3.256933558444535,-34.712904050474954,0.0,-10.0,4.366712261116845e-06,-9.999798047857801,4.366712261116845e-06,-10.000136106590793,-3.256942370655338,-227.32629803499478,3.256946737367599,217.32649998713697
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,0.0,0.0,3.256933558444535,-24.712904050474954,0.0,0.0,5.771850339897355e-07,-2.0742548237251413e-05,5.771850339897355e-07,-6.542661020988213e-05,-3.256942370655338,-227.32629803499478,3.256942947840372,227.32627729244655
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,0.0,10.0,3.256933558444535,-14.712904050474954,0.0,10.0,2.367058698382607e-06,9.999996835471135,2.367058698382607e-06,9.999813584362144,-3.256942370655338,-227.32629803499478,3.2569447377140364,237.32629487046592
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,0.0,20.0,3.256933558444535,-4.712904050474954,0.0,20.0,-5.161655792562669e-06,20.00019048231322,-5.161655792562669e-06,20.000590083366145,-3.256942370655338,-227.32629803499478,3.2569372089995454,247.326488517308
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,1.0,-20.0,4.256933558444525,-44.712904050474954,0.9999999999999902,-20.0,1.0000091680084608,57.40863945708345,1.0000091680084608,-20.0171544629857,-3.256942370655338,-227.32629803499478,4.256951538663799,284.73493749207825
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,1.0,-10.0,4.256933558444525,-34.712904050474954,0.9999999999999902,-10.0,1.0000008488655965,67.4091286002458,1.0000008488655965,-10.016021078663385,-3.256942370655338,-227.32629803499478,4.2569432195209345,294.7354266352406
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,1.0,0.0,4.256933558444525,-24.712904050474954,0.9999999999999902,0.0,1.00001099576113,77.40915249035758,1.00001099576113,-0.01678297235876869,-3.256942370655338,-227.32629803499478,4.256953366416468,304.73545052535235
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,1.0,10.0,4.256933558444525,-14.712904050474954,0.9999999999999902,10.0,1.000013118015886,87.40950022314183,1.000013118015886,9.98340041129795,-3.256942370655338,-227.32629803499478,4.256955488671224,314.7357982581366
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,1.0,20.0,4.256933558444525,-4.712904050474954,0.9999999999999902,20.0,1.0000110896800152,97.40869139862158,1.0000110896800152,19.98274866275068,-3.256942370655338,-227.32629803499478,4.256953460335353,324.73498943361636
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,2.0,-20.0,5.256933558444514,-44.712904050474954,1.9999999999999787,-20.0,2.000012289069616,134.7855415357853,2.000012289069616,-20.112772912673677,-3.256942370655338,-227.32629803499478,5.256954659724954,362.1118395707801
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,2.0,-10.0,5.256933558444514,-34.712904050474954,1.9999999999999787,-10.0,1.999979476086935,144.7842978807101,1.999979476086935,-10.111473180011075,-3.256942370655338,-227.32629803499478,5.256921846742273,372.1105959157049
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,2.0,0.0,5.256933558444514,-24.712904050474954,1.9999999999999787,0.0,2.0000009968831876,154.78647596747388,2.0000009968831876,-0.11096320520934455,-3.256942370655338,-227.32629803499478,5.2569433675385255,382.11277400246865
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,2.0,10.0,5.256933558444514,-14.712904050474954,1.9999999999999787,10.0,2.000003264197744,164.7847500715359,2.000003264197744,9.887135155606785,-3.256942370655338,-227.32629803499478,5.256945634853082,392.1110481065307
CYEG,20,10,4435.6800882995285,238.6237283394437,3.256933558444535,-24.712904050474954,2.0,20.0,5.256933558444514,-4.712904050474954,1.9999999999999787,20.0,1.999979697004477,174.78495995831202,1.999979697004477,19.889171773912608,-3.256942370655338,-227.32629803499478,5.256922067659815,402.1112579933068
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-2.0,-20.0,-8.071705441555562,254.28585206814302,-2.0000000000000293,-20.0,-1.9999126586871228,-169.8736705783978,-1.9999126586871228,-19.724058928724588,6.072018899074521,182.06990729902003,-8.071931557761644,-351.94357787741785
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-2.0,-10.0,-8.071705441555562,264.285852068143,-2.0000000000000293,-10.0,-1.9999443489540738,-159.87494139109901,-1.9999443489540738,-9.722948563216676,6.072018899074521,182.06990729902003,-8.071963248028595,-341.94484869011904
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-2.0,0.0,-8.071705441555562,274.285852068143,-2.0000000000000293,0.0,-1.9999492517649742,-149.87520901034927,-1.9999492517649742,0.27715221035089144,6.072018899074521,182.06990729902003,-8.071968150839496,-331.94511630936927
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-2.0,10.0,-8.071705441555562,284.285852068143,-2.0000000000000293,10.0,-1.9999600913923246,-139.87487581079202,-1.9999600913923246,10.2782998898021,6.072018899074521,182.06990729902003,-8.071978990466846,-321.9447831098121
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-2.0,20.0,-8.071705441555562,294.285852068143,-2.0000000000000293,20.0,-1.9999698399221586,-129.87486045190084,-1.9999698399221586,20.27904774450596,6.072018899074521,182.06990729902003,-8.07198873899668,-311.94476775092085
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-1.0,-20.0,-7.071705441555519,254.28585206814302,-0.9999999999999867,-20.0,-1.0000057853260103,-94.99361874890266,-1.0000057853260103,-19.93797198139427,6.072018899074521,182.06990729902003,-7.072024684400532,-277.06352604792266
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-1.0,-10.0,-7.071705441555519,264.285852068143,-0.9999999999999867,-10.0,-0.9999753906251669,-84.9934231777945,-0.9999753906251669,-9.940058154346914,6.072018899074521,182.06990729902003,-7.071994289699688,-267.06333047681454
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-1.0,0.0,-7.071705441555519,274.285852068143,-0.9999999999999867,0.0,-1.0000056958171228,-74.99379711742162,-1.0000056958171228,0.06184293061370738,6.072018899074521,182.06990729902003,-7.072024594891644,-257.0637044164416
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-1.0,10.0,-7.071705441555519,284.285852068143,-0.9999999999999867,10.0,-0.9999873827032957,-64.99368708167097,-0.9999873827032957,10.060578192548434,6.072018899074521,182.06990729902003,-7.072006281777817,-247.063594380691
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,-1.0,20.0,-7.071705441555519,294.285852068143,-0.9999999999999867,20.0,-0.9999964785484394,-54.99368261432327,-0.9999964785484394,20.061265489141924,6.072018899074521,182.06990729902003,-7.072015377622961,-237.0635899133433
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,0.0,-20.0,-6.071705441555532,254.28585206814302,0.0,-20.0,-9.955921314031002e-07,-19.9997558435619,-9.955921314031002e-07,-19.999681126770557,6.072018899074521,182.06990729902003,-6.072019894666653,-202.06966314258193
CYEG,20,11,4299.910242047209,270.04277533944366,-6.071705441555532,274.285852068143,0.0,-10.0,-6.071705441555532,264.285852068143,0.0,-10.0,1.8151502843011258e-06,-9.999840775686984,1.8151502843011258e-06,-9.999976998343604,6.072018899074521,182.06990729902003,-6.072017083924237,-192.069748074707
